year,round,pick,player,nfl url,pos,draft age,team,entry year,last year,1st team pro select,pro select,weighted career av,years as primary starter,games,games started,rushing attempts,rushing yards,rushing td,receiving attemps,receiving yards,receiving td,college,cfb url,cfb school,cfb conference,cfb class,cfb pos,cfb games,cfb receptions,cfb yards,cfb average,cfb td,cfb attemps rushing,cfb yards rushing,cfb avg rushing,cfb td rushing,cfb scrimmages,cfb yards total,cfb avg total,cfb td total,nfl age,nfl team,nfl pos,nfl no,nfl game,nfl game started,nfl target,nfl receptions,nfl yards,nfl y/r,nfl td,nfl first downs,nfl longest rec,nfl rec per game,nfl yards per game,nfl catch ratio,nfl yards per target,nfl rushes,nfl rush yards,nfl rush td,nfl first downs rush,nfl longest rush,nfl rush yards per attempt,nfl rush yards per game,nfl rush attempt per games,nfl total touches,nfl yards per touch,nfl yards from scrimmage,nfl total td,nfl fumbles,nfl av,nfl table type,cfb method,nfl method
2015,1,29,Phillip Dorsett,https://www.pro-football-reference.com/players/D/DorsPh00.htm,WR,22.0,IND,2015.0,2019.0,0,0,0,14.0,71.0,15.0,13.0,84.0,0.0,124.0,1634.0,11.0,Miami (FL),https://www.sports-reference.com/cfb/players/phillip-dorsett-1.html,Miami (FL),ACC,SR,WR,43.0,121,2132,17.6,17,7,2,0.3,0,128,2134,16.7,17,26,NWE,wr,13,71,15,212,124,1634,13.2,11,74,64,1.7,23.0,58.5%,7.7,13,84,0,6,17,6.5,1.2,0.2,137,12.5,1718,11,3,15,Receiving & Rushing Table,success,success from main
2015,2,37,Devin Smith,https://www.pro-football-reference.com/players/S/SmitDe04.htm,WR,23.0,NYJ,2015.0,2019.0,0,0,0,2.0,18.0,5.0,,,,15.0,248.0,2.0,Ohio St.,https://www.sports-reference.com/cfb/players/devin-smith-2.html,Ohio State,Big Ten,SR,WR,53.0,121,2503,20.7,30,1,2,2.0,0,122,2505,20.5,30,27,DAL,wr,15,18,5,40,15,248,16.5,2,10,51,0.8,13.8,37.5%,6.2,,,,,,,,,15,16.5,248,2,1,2,Receiving & Rushing Table,success,success from main
2015,2,40,Dorial Green-Beckham,https://www.pro-football-reference.com/players/G/GreeDo00.htm,WR,22.0,TEN,2015.0,2016.0,0,0,0,7.0,31.0,12.0,,,,68.0,941.0,6.0,Oklahoma,https://www.sports-reference.com/cfb/players/dorial-green-beckham-1.html,Missouri,SEC,SO,WR,25.0,87,1278,14.7,17,6,19,3.2,0,93,1297,13.9,17,23,PHI,wr,18,31,12,141,68,941,13.8,6,55,47,2.2,30.4,48.2%,6.7,,,,,,,,,68,13.8,941,6,0,7,Receiving & Rushing Table,success,success from main
2015,3,69,Tyler Lockett,https://www.pro-football-reference.com/players/L/LockTy00.htm,WR,22.0,SEA,2015.0,2019.0,1,1,4,37.0,79.0,55.0,38.0,256.0,1.0,276.0,3838.0,27.0,Kansas St.,https://www.sports-reference.com/cfb/players/tyler-lockett-1.html,Kansas State,Big 12,SR,WR,47.0,249,3710,14.9,29,22,192,8.7,0,271,3902,14.4,29,27,SEA,WR,16,79,55,386,276,3838,13.9,27,171,74,3.5,48.6,71.5%,9.9,38,256,1,13,75,6.7,3.2,0.5,314,13.0,4094,28,4,40,Receiving & Rushing Table,success,success from main
2015,3,70,Jaelen Strong,https://www.pro-football-reference.com/players/S/StroJa01.htm,WR,21.0,HOU,2015.0,2017.0,0,0,0,2.0,20.0,3.0,,,,31.0,330.0,4.0,Arizona St.,https://www.sports-reference.com/cfb/players/jaelen-strong-1.html,Arizona State,Pac-12,JR,WR,26.0,157,2287,14.6,17,0,0,,0,157,2287,14.6,17,,JAX,,10,20,3,52,31,330,10.6,4,13,42,1.6,16.5,59.6%,6.3,,,,,,,,,31,10.6,330,4,0,2,Receiving & Rushing Table,success,success from main
2015,3,76,Chris Conley,https://www.pro-football-reference.com/players/C/ConlCh00.htm,WR,22.0,KAN,2015.0,2019.0,0,0,3,18.0,69.0,48.0,,,,151.0,2013.0,11.0,Georgia,https://www.sports-reference.com/cfb/players/chris-conley-1.html,Georgia,SEC,SR,WR,49.0,117,1938,16.6,20,0,0,,0,117,1938,16.6,20,27,JAX,WR,18,69,48,258,151,2013,13.3,11,104,70,2.2,29.2,58.5%,7.8,,,,,,,,,151,13.3,2013,11,3,19,Receiving & Rushing Table,success,success from main
2015,3,87,Sammie Coates,https://www.pro-football-reference.com/players/C/CoatSa00.htm,WR,22.0,PIT,2015.0,2018.0,0,0,0,4.0,45.0,6.0,4.0,14.0,0.0,29.0,528.0,2.0,Auburn,https://www.sports-reference.com/cfb/players/sammie-coates-1.html,Auburn,SEC,JR,WR,37.0,82,1757,21.4,13,0,0,,0,82,1757,21.4,13,25,HOU,,18,45,6,64,29,528,18.2,2,20,72,0.6,11.7,45.3%,8.3,4,14,0,1,15,3.5,0.3,0.1,33,16.4,542,2,0,4,Receiving & Rushing Table,success,success from main
2015,3,94,Ty Montgomery,https://www.pro-football-reference.com/players/M/MontTy01.htm,WR,22.0,GNB,2015.0,2019.0,0,0,0,15.0,58.0,16.0,224.0,1035.0,7.0,120.0,982.0,3.0,Stanford,https://www.sports-reference.com/cfb/players/ty-montgomery-1.html,Stanford,Pac-12,SR,WR,49.0,172,2125,12.4,15,39,334,8.6,4,211,2459,11.7,19,26,NYJ,rb,88,58,16,163,120,982,8.2,3,44,43,2.1,16.9,73.6%,,163,120,982,8.2,3,44,43,2.1,344,5.9,2017,10,4,16,Rushing & Receiving Table,success,success from main2
2015,4,105,Jamison Crowder,https://www.pro-football-reference.com/players/C/CrowJa00.htm,WR,22.0,WAS,2015.0,2019.0,0,0,2,25.0,72.0,40.0,16.0,68.0,0.0,299.0,3461.0,20.0,Duke,https://www.sports-reference.com/cfb/players/jamison-crowder-1.html,Duke,ACC,SR,WR,52.0,283,3641,12.9,23,21,135,6.4,1,304,3776,12.4,24,26,NYJ,WR,82,72,40,451,299,3461,11.6,20,162,79,4.2,48.1,66.3%,7.7,16,68,0,3,25,4.3,0.9,0.2,315,11.2,3529,20,12,27,Receiving & Rushing Table,success,success from main
2015,4,107,Justin Hardy,https://www.pro-football-reference.com/players/H/HardJu00.htm,WR,23.0,ATL,2015.0,2019.0,0,0,0,8.0,73.0,6.0,,,,95.0,946.0,9.0,East Carolina,https://www.sports-reference.com/cfb/players/justin-hardy-1.html,East Carolina,American,SR,WR,49.0,387,4541,11.7,35,1,7,7.0,1,388,4548,11.7,36,28,ATL,wr,14,73,6,144,95,946,10.0,9,58,27,1.3,13.0,66.0%,6.6,,,,,,,,,95,10.0,946,9,2,9,Receiving & Rushing Table,success,success from main
2015,4,123,Vince Mayle,https://www.pro-football-reference.com/players/M/MaylVi00.htm,WR,24.0,CLE,2015.0,2017.0,0,0,0,0.0,23.0,0.0,2.0,2.0,1.0,,,,Washington St.,https://www.sports-reference.com/cfb/players/vince-mayle-1.html,Washington State,Pac-12,SR,WR,23.0,148,2022,13.7,16,0,0,,0,148,2022,13.7,16,26,BAL,,88,23,,2,0,0,,0,0,0,0.0,0.0,0.0%,,2,0,0,,0,0,0,0.0,2,1.0,2,1,0,0,Rushing & Receiving Table,success,success from main2
2015,4,132,DeAndre Smelter,https://www.pro-football-reference.com/players/S/SmelDe00.htm,WR,23.0,SFO,2016.0,2016.0,0,0,0,0.0,2.0,0.0,,,,1.0,23.0,0.0,Georgia Tech,https://www.sports-reference.com/cfb/players/deandre-smelter-1.html,Georgia Tech,ACC,SR,WR,22.0,56,1060,18.9,11,4,115,28.8,1,60,1175,19.6,12,25,SFO,,18,2,,1,1,23,23.0,0,1,23,0.5,11.5,100.0%,23.0,,,,,,,,,1,23.0,23,0,0,0,Receiving & Rushing Table,success,success from main
2015,5,139,Rashad Greene,https://www.pro-football-reference.com/players/G/GreeRa00.htm,WR,22.0,JAX,2015.0,2018.0,0,0,0,2.0,25.0,1.0,,,,30.0,185.0,2.0,Florida St.,https://www.sports-reference.com/cfb/players/rashad-greene-1.html,Florida State,ACC,SR,WR,51.0,270,3830,14.2,29,9,81,9.0,1,279,3911,14.0,30,26,JAX,wr,13,25,1,51,30,185,6.2,2,13,18,1.2,7.4,58.8%,3.6,,,,,,,,,30,6.2,185,2,7,2,Receiving & Rushing Table,success,success from main
2015,5,146,Stefon Diggs,https://www.pro-football-reference.com/players/D/DiggSt00.htm,WR,21.0,MIN,2015.0,2019.0,0,0,5,40.0,70.0,63.0,29.0,159.0,0.0,365.0,4623.0,30.0,Maryland,https://www.sports-reference.com/cfb/players/stefon-diggs-1.html,Maryland,Big Ten,JR,WR,28.0,150,2227,14.8,14,32,187,5.8,0,182,2414,13.3,14,26,MIN,WR,14,70,63,534,365,4623,12.7,30,210,75,5.2,66.0,68.4%,8.7,29,159,0,9,27,5.5,2.3,0.4,394,12.1,4782,30,6,44,Receiving & Rushing Table,success,success from main
2015,5,156,Tony Lippett,https://www.pro-football-reference.com/players/L/LippTo00.htm,WR,23.0,MIA,2015.0,2018.0,0,0,1,6.0,28.0,13.0,,,,,,,Michigan St.,https://www.sports-reference.com/cfb/players/tony-lippett-1.html,Michigan State,Big Ten,SR,WR,52.0,149,2247,15.1,15,6,51,8.5,1,155,2298,14.8,16,,NYG,,,28,13,,,,,,,,,,,,,,,,,,,,,,,,,,Defense & Fumbles Table,success,fail after main1
2015,5,159,JJ Nelson,https://www.pro-football-reference.com/players/N/NelsJJ00.htm,WR,23.0,ARI,2015.0,2019.0,0,0,0,12.0,58.0,16.0,12.0,120.0,1.0,85.0,1475.0,11.0,Ala-Birmingham,https://www.sports-reference.com/cfb/players/jj-nelson-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,27,OAK,wr,15,58,16,186,85,1475,17.4,11,63,80,1.5,25.4,45.7%,7.9,12,120,1,5,56,10.0,2.1,0.2,97,16.4,1595,12,3,12,Receiving & Rushing Table,fail (eg link broken),success from main
2015,5,162,Kenny Bell,https://www.pro-football-reference.com/players/B/BellKe02.htm,WR,23.0,TAM,,,0,0,0,,,,,,,,,,Nebraska,https://www.sports-reference.com/cfb/players/kenny-bell-2.html,Nebraska,Big Ten,SR,WR,53.0,181,2689,14.9,21,6,109,18.2,1,187,2798,15.0,22,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
2015,5,175,Keith Mumphery,https://www.pro-football-reference.com/players/M/MumpKe00.htm,WR,23.0,HOU,2015.0,2016.0,0,0,0,2.0,27.0,6.0,,,,24.0,198.0,0.0,Michigan St.,https://www.sports-reference.com/cfb/players/keith-mumphery-1.html,Michigan State,Big Ten,SR,WR,51.0,88,1348,15.3,7,14,125,8.9,1,102,1473,14.4,8,24,HOU,wr,12,27,6,44,24,198,8.3,0,7,26,0.9,7.3,54.5%,4.5,,,,,,,,,24,8.3,198,0,3,,Receiving & Rushing Table,success,success from main1
2015,6,184,Kaelin Clay,https://www.pro-football-reference.com/players/C/ClayKa00.htm,WR,23.0,TAM,2015.0,2018.0,0,0,0,3.0,22.0,2.0,3.0,27.0,0.0,6.0,85.0,0.0,Utah,https://www.sports-reference.com/cfb/players/kaelin-clay-1.html,Utah,Pac-12,SR,WR,13.0,43,523,12.2,4,4,4,1.0,0,47,527,11.2,4,26,NYG,,15,22,2,19,6,85,14.2,0,0,28,0.3,3.9,31.6%,4.5,3,27,0,0,29,9.0,1.2,0.1,9,12.4,112,0,4,,Receiving & Rushing Table,success,success from main1
2015,6,186,Geremy Davis,https://www.pro-football-reference.com/players/D/DaviGe00.htm,WR,23.0,NYG,2015.0,2019.0,0,0,0,0.0,36.0,1.0,,,,5.0,59.0,0.0,Connecticut,https://www.sports-reference.com/cfb/players/geremy-davis-1.html,Connecticut,American,SR,WR,46.0,165,2292,13.9,7,0,0,,0,165,2292,13.9,7,27,LAC,wr,11,36,1,9,5,59,11.8,0,2,19,0.1,1.6,55.6%,6.6,,,,,,,,,5,11.8,59,0,0,0,Receiving & Rushing Table,success,success from main
2015,6,187,Evan Spencer,https://www.pro-football-reference.com/players/S/SpenEv00.htm,WR,22.0,WAS,2015.0,2015.0,0,0,0,0.0,1.0,0.0,,,,,,,Ohio St.,https://www.sports-reference.com/cfb/players/evan-spencer-1.html,Ohio State,Big Ten,SR,WR,43.0,52,579,11.1,7,1,9,9.0,0,53,588,11.1,7,,TAM,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Defense & Fumbles Table,success,fail after main1
2015,6,201,Bud Sasser,https://www.pro-football-reference.com/players/S/SassBu00.htm,WR,,STL,,,0,0,0,,,,,,,,,,Missouri,https://www.sports-reference.com/cfb/players/bud-sasser-1.html,Missouri,SEC,SR,WR,48.0,116,1611,13.9,14,0,0,,0,116,1611,13.9,14,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
2015,6,204,Darren Waller,https://www.pro-football-reference.com/players/W/WallDa01.htm,WR,22.0,BAL,2015.0,2019.0,0,0,1,10.0,38.0,20.0,3.0,26.0,0.0,108.0,1323.0,5.0,Georgia Tech,https://www.sports-reference.com/cfb/players/darren-waller-1.html,Georgia Tech,ACC,SR,WR,33.0,51,971,19.0,9,0,0,,0,51,971,19.0,9,27,OAK,TE,83,38,20,146,108,1323,12.3,5,65,75,2.8,34.8,74.0%,9.1,3,26,0,1,21,8.7,0.7,0.1,111,12.2,1349,5,1,10,Receiving & Rushing Table,success,success from main
2015,7,220,Neal Sterling,https://www.pro-football-reference.com/players/S/SterNe00.htm,WR,23.0,JAX,2015.0,2018.0,0,0,0,2.0,35.0,6.0,,,,24.0,239.0,0.0,Monmouth,https://www.sports-reference.com/cfb/players/neal-sterling-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,26,NYJ,te,85,35,6,34,24,239,10.0,0,13,35,0.7,6.8,70.6%,7.0,,,,,,,,,24,10.0,239,0,0,2,Receiving & Rushing Table,fail (eg link broken),success from main
2015,7,221,Andre Debose,https://www.pro-football-reference.com/players/D/DeboAn00.htm,WR,,OAK,,,0,0,0,,,,,,,,,,Florida,https://www.sports-reference.com/cfb/players/andre-debose-1.html,Florida,SEC,SR,WR,42.0,79,2111,26.7,4,34,420,12.4,1,,,,,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
2015,7,233,Da'Ron Brown,https://www.pro-football-reference.com/players/B/BrowDa03.htm,WR,23.0,KAN,,,0,0,0,,,,,,,,,,Northern Illinois,https://www.sports-reference.com/cfb/players/da'ron-brown-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail (eg link broken),fail (eg link broken)
2015,7,234,Dezmin Lewis,https://www.pro-football-reference.com/players/L/LewiDe02.htm,WR,22.0,BUF,2015.0,2016.0,0,0,0,0.0,2.0,0.0,,,,,,,Central Arkansas,https://www.sports-reference.com/cfb/players/dezmin-lewis-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,24,BUF,,13,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,Games Table,fail (eg link broken),success from main
2015,7,238,Mario Alford,https://www.pro-football-reference.com/players/A/AlfoMa00.htm,WR,23.0,CIN,2015.0,2016.0,0,0,0,0.0,4.0,0.0,,,,1.0,15.0,0.0,West Virginia,https://www.sports-reference.com/cfb/players/mario-alford-1.html,West Virginia,Big 12,SR,WR,22.0,92,1497,16.3,13,7,61,8.7,0,99,1558,15.7,13,23,CIN,,15,4,,1,1,15,15.0,0,1,15,0.3,3.8,100.0%,15.0,,,,,,,,,1,15.0,15,0,0,,Receiving & Rushing Table,success,success from main1
2015,7,245,Tre McBride,https://www.pro-football-reference.com/players/M/McBrTr00.htm,WR,22.0,TEN,2015.0,2017.0,0,0,0,1.0,17.0,3.0,1.0,8.0,0.0,10.0,152.0,1.0,William & Mary,https://www.sports-reference.com/cfb/players/tre-mcbride-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,25,CHI,wr,18,17,3,19,10,152,15.2,1,7,45,0.6,8.9,52.6%,8.0,1,8,0,1,8,8.0,0.5,0.1,11,14.5,160,1,0,1,Receiving & Rushing Table,fail (eg link broken),success from main
2014,1,4,Sammy Watkins,https://www.pro-football-reference.com/players/W/WatkSa00.htm,WR,21.0,BUF,2014.0,2019.0,0,0,6,36.0,76.0,73.0,10.0,73.0,0.0,284.0,4244.0,31.0,Clemson,https://www.sports-reference.com/cfb/players/sammy-watkins-1.html,Clemson,ACC,JR,WR,36.0,240,3391,14.1,27,52,339,6.5,1,292,3730,12.8,28,26,KAN,WR,14,76,73,491,284,4244,14.9,31,202,84,3.7,55.8,57.8%,8.6,10,73,0,4,31,7.3,1.0,0.1,294,14.7,4317,31,4,40,Receiving & Rushing Table,success,success from main
2014,1,7,Mike Evans,https://www.pro-football-reference.com/players/E/EvanMi00.htm,WR,21.0,TAM,2014.0,2019.0,0,3,6,49.0,90.0,89.0,,,,462.0,7260.0,48.0,Texas A&M,https://www.sports-reference.com/cfb/players/mike-evans-4.html,Texas A&M,SEC,SO,WR,26.0,151,2499,16.5,17,0,0,,0,151,2499,16.5,17,26,TAM,WR,13,90,89,835,462,7260,15.7,48,368,72,5.1,80.7,55.3%,8.7,,,,,,,,,462,15.7,7260,48,4,55,Receiving & Rushing Table,success,success from main
2014,1,12,Odell Beckham,https://www.pro-football-reference.com/players/B/BeckOd00.htm,WR,21.0,NYG,2014.0,2019.0,0,3,5,49.0,75.0,71.0,18.0,84.0,0.0,464.0,6511.0,48.0,LSU,https://www.sports-reference.com/cfb/players/odell-beckham-jr-1.html,LSU,SEC,,WR,40.0,143,2340,16.4,12,7,77,11.0,0,150,2417,16.1,12,27,CLE,WR,13,75,71,755,464,6511,14.0,48,300,89,6.2,86.8,61.5%,8.6,18,84,0,6,13,4.7,1.1,0.2,482,13.7,6595,48,9,54,Receiving & Rushing Table,success,success from main
2014,1,20,Brandin Cooks,https://www.pro-football-reference.com/players/C/CookBr00.htm,WR,20.0,NOR,2014.0,2019.0,0,0,5,51.0,88.0,77.0,46.0,281.0,2.0,402.0,5730.0,34.0,Oregon St.,https://www.sports-reference.com/cfb/players/brandin-cooks-1.html,Oregon State,Pac-12,JR,WR,38.0,226,3272,14.5,24,61,340,5.6,2,287,3612,12.6,26,26,LAR,WR,12,88,77,618,402,5730,14.3,34,260,98,4.6,65.1,65.0%,9.3,46,281,2,18,28,6.1,3.2,0.5,448,13.4,6011,36,4,56,Receiving & Rushing Table,success,success from main
2014,1,28,Kelvin Benjamin,https://www.pro-football-reference.com/players/B/BenjKe00.htm,WR,23.0,CAR,2014.0,2018.0,0,0,4,22.0,61.0,52.0,,,,209.0,3021.0,20.0,Florida St.,https://www.sports-reference.com/cfb/players/kelvin-benjamin-1.html,Florida State,ACC,SO,WR,28.0,84,1506,17.9,19,2,33,16.5,0,86,1539,17.9,19,,KAN,,81,61,52,408,209,3021,14.5,20,118,51,3.4,49.5,51.2%,7.4,,,,,,,,,209,14.5,3021,20,2,23,Receiving & Rushing Table,success,success from main
2014,2,39,Marqise Lee,https://www.pro-football-reference.com/players/L/LeexMa00.htm,WR,22.0,JAX,2014.0,2019.0,0,0,2,17.0,59.0,30.0,16.0,100.0,0.0,174.0,2184.0,8.0,USC,https://www.sports-reference.com/cfb/players/marqise-lee-1.html,USC,Pac-12,JR,WR,36.0,248,3655,14.7,29,24,146,6.1,0,272,3801,14.0,29,28,JAX,wr,11,59,30,306,174,2184,12.6,8,118,51,2.9,37.0,56.9%,7.1,16,100,0,6,17,6.3,1.7,0.3,190,12.0,2284,8,2,18,Receiving & Rushing Table,success,success from main
2014,2,42,Jordan Matthews,https://www.pro-football-reference.com/players/M/MattJo00.htm,WR,22.0,PHI,2014.0,2019.0,0,0,3,23.0,73.0,47.0,,,,274.0,3288.0,22.0,Vanderbilt,https://www.sports-reference.com/cfb/players/jordan-matthews-1.html,Vanderbilt,SEC,SR,WR,51.0,262,3759,14.3,24,9,115,12.8,1,271,3874,14.3,25,,SFO,,80,73,47,422,274,3288,12.0,22,156,78,3.8,45.0,64.9%,7.8,,,,,,,,,274,12.0,3288,22,4,25,Receiving & Rushing Table,success,success from main
2014,2,45,Paul Richardson,https://www.pro-football-reference.com/players/R/RichPa01.htm,WR,22.0,SEA,2014.0,2019.0,0,0,1,14.0,64.0,29.0,4.0,14.0,0.0,143.0,1809.0,12.0,Colorado,https://www.sports-reference.com/cfb/players/paul-richardson-1.html,Colorado,Pac-12,JR,WR,33.0,156,2412,15.5,21,9,38,4.2,0,165,2450,14.8,21,27,WAS,wr,10,64,29,238,143,1809,12.7,12,93,61,2.2,28.3,60.1%,7.6,4,14,0,1,7,3.5,0.2,0.1,147,12.4,1823,12,1,15,Receiving & Rushing Table,success,success from main
2014,2,53,Davante Adams,https://www.pro-football-reference.com/players/A/AdamDa01.htm,WR,21.0,GNB,2014.0,2019.0,0,3,6,41.0,86.0,79.0,,,,431.0,5194.0,44.0,Fresno St.,https://www.sports-reference.com/cfb/players/davante-adams-1.html,Fresno State,MWC,SO,WR,26.0,233,3031,13.0,38,0,0,,0,233,3031,13.0,38,27,GNB,WR,17,86,79,694,431,5194,12.1,44,253,66,5.0,60.4,62.1%,7.5,,,,,,,,,431,12.1,5194,44,4,46,Receiving & Rushing Table,success,success from main
2014,2,56,Cody Latimer,https://www.pro-football-reference.com/players/L/LatiCo00.htm,WR,21.0,DEN,2014.0,2019.0,0,0,1,6.0,66.0,15.0,2.0,1.0,0.0,70.0,935.0,6.0,Indiana,https://www.sports-reference.com/cfb/players/cody-latimer-1.html,Indiana,Big Ten,JR,WR,32.0,135,2042,15.1,17,2,3,1.5,0,137,2045,14.9,17,27,NYG,WR,12,66,15,119,70,935,13.4,6,51,43,1.1,14.2,58.8%,7.9,2,1,0,0,5,0.5,0.0,0.0,72,13.0,936,6,1,6,Receiving & Rushing Table,success,success from main
2014,2,61,Allen Robinson,https://www.pro-football-reference.com/players/R/RobiAl02.htm,WR,21.0,JAX,2014.0,2019.0,0,1,5,33.0,72.0,68.0,2.0,11.0,0.0,355.0,4749.0,33.0,Penn St.,https://www.sports-reference.com/cfb/players/allen-robinson-1.html,Penn State,Big Ten,JR,WR,35.0,177,2479,14.0,17,6,36,6.0,0,183,2515,13.7,17,26,CHI,WR,12,72,68,632,355,4749,13.4,33,243,90,4.9,66.0,56.2%,7.5,2,11,0,0,9,5.5,0.2,0.0,357,13.3,4760,33,2,36,Receiving & Rushing Table,success,success from main
2014,2,63,Jarvis Landry,https://www.pro-football-reference.com/players/L/LandJa00.htm,WR,21.0,MIA,2014.0,2019.0,0,5,6,44.0,96.0,87.0,30.0,189.0,2.0,564.0,6188.0,32.0,LSU,https://www.sports-reference.com/cfb/players/jarvis-landry-1.html,LSU,SEC,JR,WR,40.0,137,1809,13.2,15,0,0,,0,137,1809,13.2,15,27,CLE,WR,80,96,87,857,564,6188,11.0,32,324,71,5.9,64.5,65.8%,7.2,30,189,2,12,51,6.3,2.0,0.3,594,10.7,6377,34,15,50,Receiving & Rushing Table,success,success from main
2014,3,86,Josh Huff,https://www.pro-football-reference.com/players/H/HuffJo00.htm,WR,22.0,PHI,2014.0,2016.0,0,0,0,6.0,37.0,6.0,5.0,22.0,0.0,51.0,523.0,4.0,Oregon,https://www.sports-reference.com/cfb/players/josh-huff-1.html,Oregon,Pac-12,SR,WR,49.0,144,2366,16.4,24,18,242,13.4,2,162,2608,16.1,26,,TAM,,15,37,6,83,51,523,10.3,4,20,44,1.4,14.1,61.4%,6.3,5,22,0,1,10,4.4,0.6,0.1,56,9.7,545,4,1,6,Receiving & Rushing Table,success,success from main
2014,3,90,Donte Moncrief,https://www.pro-football-reference.com/players/M/MoncDo00.htm,WR,21.0,IND,2014.0,2019.0,0,0,3,18.0,77.0,43.0,5.0,16.0,0.0,204.0,2561.0,21.0,Mississippi,https://www.sports-reference.com/cfb/players/donte-moncrief-1.html,Ole Miss,SEC,JR,WR,38.0,156,2371,15.2,20,0,0,,0,156,2371,15.2,20,,PIT,wr,11,77,43,361,204,2561,12.6,21,129,80,2.6,33.3,56.5%,7.1,5,16,0,1,7,3.2,0.2,0.1,209,12.3,2577,21,1,20,Receiving & Rushing Table,success,success from main
2014,3,91,John Brown,https://www.pro-football-reference.com/players/B/BrowJo02.htm,WR,24.0,ARI,2014.0,2019.0,0,0,3,33.0,87.0,57.0,13.0,47.0,0.0,287.0,4290.0,28.0,Pittsburg St.,https://www.sports-reference.com/cfb/players/john-brown-1.html,UCF,CUSA,SR,K,14.0,15,15,100.0,6,10,60.0,33,,,,,,29,BUF,WR,15,87,57,543,287,4290,14.9,28,204,75,3.3,49.3,52.9%,7.9,13,47,0,3,13,3.6,0.5,0.1,300,14.5,4337,28,2,36,Receiving & Rushing Table,success,success from main
2014,3,97,Dri Archer,https://www.pro-football-reference.com/players/A/ArchDr00.htm,WR,23.0,PIT,2014.0,2015.0,0,0,0,0.0,20.0,0.0,10.0,40.0,0.0,7.0,23.0,0.0,Kent St.,https://www.sports-reference.com/cfb/players/dri-archer-1.html,Kent State,MAC,SR,RB,47.0,325,2342,7.2,24,99,1194,12.1,12,424,3536,8.3,36,23,PIT,,13,20,,10,40,0,2,15,4.0,2.0,0.5,10,7,23,3.3,0,0,15,0.4,1.2,70.0%,,17,3.7,63,0,0,,Rushing & Receiving Table,success,failure from main2
2014,4,104,Jalen Saunders,https://www.pro-football-reference.com/players/S/SaunJa00.htm,WR,21.0,NYJ,2014.0,2014.0,0,0,0,0.0,15.0,0.0,,,,1.0,7.0,0.0,Oklahoma,https://www.sports-reference.com/cfb/players/jalen-saunders-1.html,Oklahoma,Big 12,SR,WR,48.0,203,3085,15.2,26,32,301,9.4,2,235,3386,14.4,28,,NYJ,,16,15,,1,1,7,7.0,0,0,7,0.1,0.5,100.0%,7.0,,,,,,,,,1,7.0,7,0,2,,Receiving & Rushing Table,success,success from main1
2014,4,106,Bruce Ellington,https://www.pro-football-reference.com/players/E/ElliBr00.htm,WR,23.0,SFO,2014.0,2018.0,0,0,0,7.0,44.0,9.0,11.0,54.0,1.0,79.0,769.0,5.0,South Carolina,https://www.sports-reference.com/cfb/players/bruce-ellington-1.html,South Carolina,SEC,JR,WR,38.0,106,1586,15.0,16,25,148,5.9,1,131,1734,13.2,17,,HOU,wr,12,44,9,130,79,769,9.7,5,38,44,1.8,17.5,60.8%,5.9,11,54,1,3,15,4.9,1.2,0.3,90,9.1,823,6,6,7,Receiving & Rushing Table,success,success from main
2014,4,115,Shaquelle Evans,https://www.pro-football-reference.com/players/E/EvanSh00.htm,WR,23.0,NYJ,2014.0,2014.0,0,0,0,0.0,0.0,,,,,,,,UCLA,https://www.sports-reference.com/cfb/players/shaquelle-evans-1.html,UCLA,Pac-12,SR,WR,46.0,133,1956,14.7,14,2,6,3.0,0,135,1962,14.5,14,23,23,NYJ,,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,Games Table,success,success from main
